term,period,meetingno,temp_meeting_no,billn,billcontent,billresult,url,date
9,4,11,0,23,隨組織或黨營機構所保管之政治檔案，以毀棄、損壞、隱匿之方式或致令不堪用者，處五年以下有期徒刑。（第一項），前項之未遂犯罰之。（第二項）」【在場委員100人，贊成者66人，反對者34人，多數通過；並採記名表決方式，表決結果名單附後(23)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,24,第二十條修正為：「對於促轉會之行政處分不服者，得於收受處分書後三十日內向促轉會申請復查；對於復查決定不服者，得於收受決定書後二個月內提起行政訴訟。【在場委員103人，贊成者69人，反對者34人，多數通過；並採記名表決方式，表決結果名單附後(24)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,25,第二十一條照審查會條文通過；三讀時，第六條第四項中「依第三項」修正為「依前項」，其餘均照二讀文字通過；並經在場委員104人，贊成全案通過者69人，反對者35人，多數通過；並採記名表決方式，表決結果名單附後(25)； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,26,嗣經復議，復議案不通過【在場委員83人，贊成復議案通過者15人，反對者65人，棄權者3人，少數不通過；並採記名表決方式，表決結果名單附後(26)】； ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,27,本院時代力量黨團有鑑於行政院獵雷艦專案調查小組於十一月二日所公布之專案調查報告並不完整，針對「國防部為何改變既定軍購計畫，讓自製獵雷艦在2011年年底突然成為重點優先推動項目」、「銀行團聯貸過程之決策、政治力之介入與相關公股行庫之責任追究」，乃至於「國防部挪用他項軍購預算支付獵雷艦款項之合法性與程序」等重大爭議問題，尚欠缺完整充分之說明，無法全面究責，釐清事實真相。為進行後續真相調查及責任追究，還全國人民一個公道，爰此建請院會作成決議：「行政院長賴清德應率獵雷艦專案調查小組成員與財政部、國防部、金管會、公股行庫代表等相關首長，赴立法院就『獵雷艦聯貸弊案』進行專案報告並備詢答」。經表決結果不予通過。在場委員94人，贊成者19人，反對者63人，棄權者12人，少數不通過；並採記名表決方式，表決結果名單附後(27)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,28,經表決結果不予通過。在場委員87人，贊成者7人，反對者68人，棄權者12人，少數不通過；並採記名表決方式，表決結果名單附後(28)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,29,本院內政委員會報告併案審查行政院函請審議「集會遊行法修正草案」、委員鄭麗君等35人擬具「集會遊行法修正草案」、委員陳亭妃等23人、委員蘇治芬等18人分別擬具「集會遊行法部分條文修正草案」、委員林淑芬等20人、委員陳明文等21人分別擬廢止「集會遊行法」案。經表決結果不予通過。在場委員98人，贊成者34人，反對者63人，棄權者1人，少數不通過；並採記名表決方式，表決結果名單附後(29)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,30,有鑑於時代力量黨團已於去年（2016）6月13日正式提出「《中華民國憲法》第一百三十條條文修正草案」，並於同年6月17日院會完成一讀程序。且無論是總統於今年10月10日國慶典禮上之發言與朝野各黨團之呼籲，均希望儘速展開憲改工程。爰建請院會作成決議：「於本會期（第4會期）結束前由院長籌組修憲委員會，針對各委員提出之憲法修正草案、修憲程序及議程制訂等，進行實質討論及審查。」請公決案。經表決結果不予通過。在場委員98人，贊成者20人，反對者71人，棄權者7人，少數不通過；並採記名表決方式，表決結果名單附後(30)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,31,"本院親民黨黨團有鑑於行政院主計總處今年8月22日公布薪資與生產力統計，在一例一休上路後，今年1至6月加班工時平均為8.0小時，較上年同期減0.1小時；1至6月加班費平均為1,699元，較上年同期增加8.22%，另外，7月失業率3.84%，較上月上升0.1個百分點，較上年同月降0.18個百分點，雖不能說大幅改善了台灣的勞動環境，至少還是有些許進步。但行政院如今卻又擬將勞動基準法大幅度的彈性修法，例如放寬七休一、提高加班時數上限到54小時，對於1,181萬3千的勞工、144萬958家企業（中小企業家數為140萬8,318家）的影響，不可謂不劇，爰請立法院應在黨團朝野協商前，比照大法官同意權行使之議事例，準用立法院職權行使法第五十四條之規定，邀請勞資雙方及專家學者等代表，召開公聽會三場，以避免受到立法院職權行使法第五十六條正反意見以不超過十五人為原則之限制，再進行黨團朝野協商及審議相關法律修正草案，請公決案。經表決結果不予通過。在場委員100人，贊成者37人，反對者63人，少數不通過；並採記名表決方式，表決結果名單附後(31)。 ",NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,32,國民黨黨團有鑑於行政院11月9日通過勞基法「一例一休」修法草案，此修法雖強調「四不變」及「四彈性」的原則，但事實上卻造成加班工時已增加，而「7休1」已鬆綁，讓勞工最長可以連續工作12天，勞動條件更形惡化，完全違背照顧勞工身心健康的初心，落實當初「周休二日」立法精神，降低工時，解決勞工過勞的現況。行政院忽略勞資關係中權力不平等的本質，想用「勞資協商」鬆綁「7休1」，卻使勞工處在更密集的勞動強度中，傷害了勞工安全、健康與平等的休息、休假、休閒人權。且「一例一休」才上路一年就二度重修，證明當初蔡英文政府強渡關山，標榜是最進步、最照顧勞工的修法，根本是漫天謊言。如今行政院提出的修正版本，「閉門造車」明顯向資方傾斜，遭勞團批評讓勞基法倒退30年、甚至遭台北市政府發函反對修法，應維持現狀，目前八位學者更共同撰文表達反對，呼籲蔡英文政府懸崖勒馬，停止倒退性的勞基法修正。爰要求院會作成決議：邀請行政院長賴清德針對此次「一例一休」之修法至立法院進行專案報告，請公決案。經表決結果不予通過。在場委員97人，贊成者33人，反對者64人，少數不通過；並採記名表決方式，表決結果名單附後(32)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,33,國民黨黨團對於行政院日前公布行政院獵雷艦專案調查報告後，事件真實情況卻反而越受到外界質疑。一份長達100分鐘的錄音檔上週流出，揭密去年10月7日承造商慶富與政府官員「喬」興達港廠地的過程；國防部為了湊出給慶富的24億元而挪用了國防部105年度的其他科目預算，上述事件均未出現在行政院所寫調查報告中，顯示行政院調查獵雷艦採購過程明顯隱瞞真相，爰要求院會作成決議，邀請行政院院長賴清德赴立法院就「獵雷艦真相」乙案進行專案報告，請公決案。經表決結果不予通過。在場委員97人，贊成者33人，反對者64人，少數不通過；並採記名表決方式，表決結果名單附後(33)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,34,貳、時代力量黨團提議12月5日延長會議時間至討論事項第二案「公民投票法修正草案」處理完畢，經表決結果不予通過。【在場委員96人，贊成者4人，反對者72人，棄權者20人，少數不通過；並採記名表決方式，表決結果名單附後(34)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,11,0,35,參、民進黨黨團提議12月5日延長會議時間至進行討論事項第二案「公民投票法修正草案」，本次會議不處理臨時提案，經表決結果予以通過。【在場委員80人，贊成者62人，反對者0人，棄權者18人，多數通過；並採記名表決方式，表決結果名單附後(35)】 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/11/LCEWC03_090411.htm,"106/12/01, 106/12/05"
9,4,10,0,1,決議：復議案通過，本案報告事項各案均另作決定如下：【經在場委員82人，贊成復議案通過者56人，反對者26人，多數通過；並採記名表決方式，表決結果名單附後(1)】 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,2,決議：國家文化藝術基金會設置條例第三條、第五條及第八條條文修正通過。〔二讀時，第五條照審查會條文通過【在場委員89人，贊成者61人，反對者28人，多數通過；並採記名表決方式，表決結果名單附後（2）】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,3,決議：國家人權博物館組織法草案修正通過。〔二讀時，名稱照審查會名稱通過【在場委員94人，贊成者65人，反對者29人，多數通過；並採記名表決方式，表決結果名單附後（3）】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,4,第一條照審查會條文通過【在場委員93人，贊成者64人，反對者29人，多數通過；並採記名表決方式，表決結果名單附後（4）】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,5,第二條修正為：「本館掌理下列事項：一、辦理威權統治時期相關人權檔案、史料、文物之典藏、研究、展示及教育推廣等業務。二、白色恐怖綠島紀念園區、白色恐怖景美紀念園區經營管理業務；協助威權統治時期不義遺址之保存及活化。三、協助當代人權理念實踐推廣之組織發展及國內外相關博物館交流合作。四、其他有關人權歷史、文化教育及人權出版品編纂與發行事項。」【在場委員93人，贊成者64人，反對者29人，多數通過；並採記名表決方式，表決結果名單附後（5）】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,6,第三條照審查會條文通過【在場委員95人，贊成者64人，反對者31人，多數通過；並採記名表決方式，表決結果名單附後（6）】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,7,決議：蒙藏委員會組織法予以廢止。【在場委員95人，贊成者65人，反對者30人，多數通過；並採記名表決方式，表決結果名單附後(7)】 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,8,"本院親民黨黨團有鑑於行政院主計總處今年8月22日公布薪資與生產力統計，在一例一休上路後，今年1至6月加班工時平均為8.0小時，較上年同期減0.1小時；1至6月加班費平均為1,699元，較上年同期增加8.22%，另外，7月失業率3.84%，較上月上升0.1個百分點，較上年同月降0.18個百分點，雖不能說大幅改善了台灣的勞動環境，至少還是有些許進步。但行政院如今卻又擬將勞動基準法大幅度的彈性修法，例如放寬七休一、提高加班時數上限到54小時，對於1,181萬3千的勞工、144萬958家企業（中小企業家數為140萬8,318家）的影響，不可謂不劇，爰請立法院應在黨團朝野協商前，比照大法官同意權行使之議事例，準用立法院職權行使法第五十四條之規定，邀請勞資雙方及專家學者等代表，召開公聽會三場，以避免受到立法院職權行使法第五十六條正反意見以不超過十五人為原則之限制，再進行黨團朝野協商及審議相關法律修正草案，請公決案。經表決結果不予通過。在場委員92人，贊成者29人，反對者63人，少數不通過；並採記名表決方式，表決結果名單附後(8)。 ",NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,9,1.本院司法及法制委員會報告審查民進黨黨團擬具「促進轉型正義條例草案」案。2.本院委員吳思瑤等24人擬具「促進轉型正義條例草案」，請審議案。經表決結果不予通過。在場委員90人，贊成者17人，反對者69人，棄權者4人，少數不通過；並採記名表決方式，表決結果名單附後(9)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,10,1.行政院函請審議、委員葉宜津等21人、委員陳亭妃等22人分別擬具「公民投票法部分條文修正草案」、委員高志鵬等21人擬具「公民投票法修正草案」、委員林淑芬等20人、委員李昆澤等28人分別擬具「公民投票法部分條文修正草案」、委員尤美女等24人擬具「公民投票法第七條及第十八條條文修正草案」、委員王定宇等18人擬具「公民投票法部分條文修正草案」、委員鄭麗君等33人、時代力量黨團分別擬具「公民投票法修正草案」、行政院函請審議「公民投票法第四十二條、第四十三條及第五十一條條文修正草案」、委員費鴻泰等19人擬具「公民投票法部分條文修正草案」、委員管碧玲等17人擬具「公民投票法第七條條文修正草案」案。2.委員盧秀燕等21人擬具「公民投票法第七條條文修正草案」案。經表決結果不予通過。在場委員92人，贊成者21人，反對者65人，棄權者6人，少數不通過；並採記名表決方式，表決結果名單附後(10)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,11,本院時代力量黨團有鑑於行政院獵雷艦專案調查小組於十一月二日所公布之專案調查報告並不完整，針對「國防部為何改變既定軍購計畫，讓自製獵雷艦在2011年年底突然成為重點優先推動項目」、「銀行團聯貸過程之決策、政治力之介入與相關公股行庫之責任追究」，乃至於「國防部挪用他項軍購預算支付獵雷艦款項之合法性與程序」等重大爭議問題，尚欠缺完整充分之說明，無法全面究責，釐清事實真相。為進行後續真相調查及責任追究，還全國人民一個公道，爰此建請院會作成決議：「行政院長賴清德應率獵雷艦專案調查小組成員與財政部、國防部、金管會、公股行庫代表等相關首長，赴立法院就『獵雷艦聯貸弊案』進行專案報告並備詢答」，請公決案。經表決結果不予通過。在場委員95人，贊成者30人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(11)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,12,經表決結果不予通過。在場委員85人，贊成者10人，反對者69人，棄權者6人，少數不通過；並採記名表決方式，表決結果名單附後(12)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,13,本院內政委員會報告併案審查行政院函請審議「集會遊行法修正草案」、委員鄭麗君等35人擬具「集會遊行法修正草案」、委員陳亭妃等23人、委員蘇治芬等18人分別擬具「集會遊行法部分條文修正草案」、委員林淑芬等20人、委員陳明文等21人分別擬廢止「集會遊行法」案。經表決結果不予通過。在場委員95人，贊成者30人，反對者64人，棄權者1人，少數不通過；並採記名表決方式，表決結果名單附後(13)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,14,有鑑於時代力量黨團已於去年（2016）6月13日正式提出「《中華民國憲法》第一百三十條條文修正草案」，並於同年6月17日院會完成一讀程序。且無論是總統於今年10月10日國慶典禮上之發言與朝野各黨團之呼籲，均希望儘速展開憲改工程。爰建請院會作成決議：「於本會期（第4會期）結束前由院長籌組修憲委員會，針對各委員提出之憲法修正草案、修憲程序及議程制訂等，進行實質討論及審查。」請公決案。經表決結果不予通過。在場委員89人，贊成者17人，反對者68人，棄權者4人，少數不通過；並採記名表決方式，表決結果名單附後(14)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,15,國民黨黨團有鑑於行政院11月9日通過勞基法「一例一休」修法草案，此修法雖強調「四不變」及「四彈性」的原則，但事實上卻造成加班工時已增加，而「7休1」已鬆綁，讓勞工最長可以連續工作12天，勞動條件更形惡化，完全違背照顧勞工身心健康的初心，落實當初「周休二日」立法精神，降低工時，解決勞工過勞的現況。行政院忽略勞資關係中權力不平等的本質，想用「勞資協商」鬆綁「7休1」，卻使勞工處在更密集的勞動強度中，傷害了勞工安全、健康與平等的休息、休假、休閒人權。且「一例一休」才上路一年就二度重修，證明當初蔡英文政府強渡關山，標榜是最進步、最照顧勞工的修法，根本是漫天謊言。如今行政院提出的修正版本，「閉門造車」明顯向資方傾斜，遭勞團批評讓勞基法倒退30年、甚至遭台北市政府發函反對修法，應維持現狀，目前八位學者更共同撰文表達反對，呼籲蔡英文政府懸崖勒馬，停止倒退性的勞基法修正。爰要求院會作成決議：邀請行政院長賴清德針對此次「一例一休」之修法至立法院進行專案報告，請公決案。經表決結果不予通過。在場委員90人，贊成者26人，反對者64人，少數不通過；並採記名表決方式，表決結果名單附後(15)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,16,國民黨黨團對於行政院日前公布行政院獵雷艦專案調查報告後，事件真實情況卻反而越受到外界質疑。一份長達100分鐘的錄音檔上週流出，揭密去年10月7日承造商慶富與政府官員「喬」興達港廠地的過程；國防部為了湊出給慶富的24億元而挪用了國防部105年度的其他科目預算，上述事件均未出現在行政院所寫調查報告中，顯示行政院調查獵雷艦採購過程明顯隱瞞真相，爰要求院會作成決議，邀請行政院院長賴清德赴立法院就「獵雷艦真相」乙案進行專案報告」，請公決案。經表決結果不予通過。在場委員91人，贊成者27人，反對者64人，少數不通過；並採記名表決方式，表決結果名單附後（16）。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,10,0,17,經表決結果予以通過。在場委員90人，贊成者64人，反對者25人，棄權者1人，多數通過；並採記名表決方式，表決結果名單附後（17）。 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/10/LCEWC03_090410.htm,"106/11/24, 106/11/28"
9,4,9,0,1,決定：以上六案交社會福利及衛生環境、經濟兩委員會併案審查。【經在場委員97人，贊成者60人，反對者35人，棄權者2人，多數通過；並採記名表決方式，表決結果名單附後(1)】 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,2,決定：交外交及國防委員會處理。【時代力量黨團提議退回程序委員會重新提出，經在場委員92人，贊成者5人，反對者86人，棄權者1人，少數不通過；並採記名表決方式，表決結果名單附後(2)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,3,決定：交外交及國防委員會處理。【時代力量黨團提議退回程序委員會重新提出，經在場委員90人，贊成者5人，反對者85人，少數不通過；並採記名表決方式，表決結果名單附後(3)】 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,4,黨團、委員提案第1項、第6項、第11項、第12項、第14項、第15項、第18項至第23項、第26項至第29項、第30項（第31項及第32項併第30項處理）、第33項至第35項、第37項、第38項、第41項、第43項至第45項、第50項至第57項、第62項至第67項、第70項、第71項、第73項（第74項、第75項及第77項併第73項處理）、第78項、第79項、第84項（第85項及第87項併第84項處理）、第86項、第88項、第90項至第95項、第96項（第97項併第96項處理）、第99項至第101項、第105項、第106項、第109項、第110項、第113項、第114項均照協商結論予以通過；第2項至第5項、第7項至第10項、第13項、第16項、第17項、第24項、第25項、第36項、第39項、第40項、第42項、第46項至第49項、第58項至第61項、第68項、第69項、第72項、第76項、第80項、第81項、第83項、第89項、第98項、第102項至第104項、第107項、第108項、第111項、第112項均予以撤回；第82項時代力量黨團提案不予通過【在場委員69人，贊成者4人，反對者64人，棄權者1人，少數不通過；並採記名表決方式，表決結果名單附後(4)】； ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,5,第82項民進黨黨團提案予以通過【在場委員69人，贊成者64人，反對者5人，多數通過；並採記名表決方式，表決結果名單附後(5)】； ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,6,經表決結果不予通過。在場委員70人，贊成者4人，反對者66人，少數不通過；並採記名表決方式，表決結果名單附後(6)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,7,經表決結果不予通過。在場委員95人，贊成者29人，反對者66人，少數不通過；並採記名表決方式，表決結果名單附後(7)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,8,經表決結果予以通過。在場委員98人，贊成者64人，反對者32人，棄權者2人，多數通過；並採記名表決方式，表決結果名單附後(8)。 ,Passed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,9,"本院親民黨黨團有鑑於行政院主計總處今年8月22日公布薪資與生產力統計，一例一休上路後，今年1至6月加班工時平均為8.0小時，較上年同期減0.1小時；1至6月加班費平均為1,699元，較上年同期增加8.22%，另外，7月失業率3.84%，較上月上升0.1個百分點，較上年同月降0.18個百分點，雖不能說大幅改善了台灣的勞動環境，至少還是有些許進步。但行政院如今卻又擬將勞動基準法大幅度的彈性修法，例如放寬七休一、提高加班時數上限到54小時，對於1,181萬3千人的勞工、144萬958家企業（中小企業家數為140萬8,318家）的影響，不可謂不劇，爰此請立法院應準用立法院職權行使法第54條之規定，召開全院公聽會三場，以避免受到立法院職權行使法第56條正反意見以不超過十五人為原則之限制，另應落實立法院職權行使法第58及第59條之規定，應於公聽會終結後提出公聽會報告後，再行審議相關法律修正草案，請公決案。經表決結果不予通過。在場委員96人，贊成者30人，反對者65人，棄權者1人，少數不通過；並採記名表決方式，表決結果名單附後(9)。 ",NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,10,本院時代力量黨團有鑑於行政院獵雷艦專案調查小組於十一月二日所公布之專案調查報告並不完整，針對「國防部為何改變既定軍購計畫，讓自製獵雷艦在2011年年底突然成為重點優先推動項目」、「銀行團聯貸過程之決策、政治力之介入與相關公股行庫之責任追究」，乃至於「國防部挪用他項軍購預算支付獵雷艦款項之合法性與程序」等重大爭議問題，尚欠缺完整充分之說明，無法全面究責，釐清事實真相。為進行後續真相調查及責任追究，還全國人民一個公道，爰此建請院會作成決議：「行政院長賴清德應率獵雷艦專案調查小組成員與財政部、國防部、金管會、公股行庫代表等相關首長，赴立法院就『獵雷艦聯貸弊案』進行專案報告並備詢答」，請公決案。經表決結果不予通過。在場委員99人，贊成者34人，反對者65人，少數不通過；並採記名表決方式，表決結果名單附後(10)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,11,1.本院內政委員會報告併案審查行政院函請審議、委員葉宜津等21人、委員陳亭妃等22人分別擬具「公民投票法部分條文修正草案」、委員高志鵬等21人擬具「公民投票法修正草案」、委員林淑芬等20人、委員李昆澤等28人分別擬具「公民投票法部分條文修正草案」、委員尤美女等24人擬具「公民投票法第七條及第十八條條文修正草案」、委員王定宇等18人擬具「公民投票法部分條文修正草案」、委員鄭麗君等33人、時代力量黨團分別擬具「公民投票法修正草案」、行政院函請審議「公民投票法第四十二條、第四十三條及第五十一條條文修正草案」、委員費鴻泰等19人擬具「公民投票法部分條文修正草案」、委員管碧玲等17人擬具「公民投票法第七條條文修正草案」案。2.委員盧秀燕等21人擬具「公民投票法第七條條文修正草案」案。經表決結果不予通過。在場委員74人，贊成者5人，反對者69人，少數不通過；並採記名表決方式，表決結果名單附後(11)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,12,1.本院司法及法制委員會報告審查民進黨黨團擬具「促進轉型正義條例草案」案。2.本院委員吳思瑤等24人擬具「促進轉型正義條例草案」，請審議案。經表決結果不予通過。在場委員71人，贊成者5人，反對者66人，少數不通過；並採記名表決方式，表決結果名單附後(12)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,13,經表決結果不予通過。在場委員71人，贊成者5人，反對者66人，少數不通過；並採記名表決方式，表決結果名單附後(13)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,14,本院內政委員會報告併案審查行政院函請審議「集會遊行法修正草案」、委員鄭麗君等35人擬具「集會遊行法修正草案」、委員陳亭妃等23人、委員蘇治芬等18人分別擬具「集會遊行法部分條文修正草案」、委員林淑芬等20人、委員陳明文等21人分別擬廢止「集會遊行法」案。經表決結果不予通過。在場委員71人，贊成者5人，反對者66人，少數不通過；並採記名表決方式，表決結果名單附後(14)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,15,有鑑於時代力量黨團已於去年（2016）6月13日正式提出「《中華民國憲法》第一百三十條條文修正草案」，並於同年6月17日院會完成一讀程序。且無論是總統於今年10月10日國慶典禮上之發言與朝野各黨團之呼籲，均希望儘速展開憲改工程。爰建請院會作成決議：「於本會期（第4會期）結束前由院長籌組修憲委員會，針對各委員提出之憲法修正草案、修憲程序及議程制訂等，進行實質討論及審查。」請公決案。經表決結果不予通過。在場委員71人，贊成者5人，反對者66人，少數不通過；並採記名表決方式，表決結果名單附後(15)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
9,4,9,0,16,國民黨黨團有鑑於行政院11月9日通過勞基法「一例一休」修法草案，此修法雖強調「四不變」及「四彈性」的原則，但事實上卻造成加班工時已增加，而「7休1」已鬆綁，讓勞工最長可以連續工作12天，勞動條件更形惡化，完全違背照顧勞工身心健康的初心，落實當初「周休二日」立法精神，降低工時，解決勞工過勞的現況。行政院忽略勞資關係中權力不平等的本質，想用「勞資協商」鬆綁「7休1」，卻使勞工處在更密集的勞動強度中，傷害了勞工安全、健康與平等的休息、休假、休閒人權。且「一例一休」才上路一年就二度重修，證明當初蔡英文政府強渡關山，標榜是最進步、最照顧勞工的修法，根本是漫天謊言。如今行政院提出的修正版本，「閉門造車」明顯向資方傾斜，遭勞團批評讓勞基法倒退30年、甚至遭台北市政府發函反對修法，應維持現狀，目前八位學者更共同撰文表達反對，呼籲蔡英文政府懸崖勒馬，停止倒退性的勞基法修正。爰要求院會作成決議：邀請行政院院長賴清德針對此次「一例一休」之修法至立法院進行專案報告，請公決案。經表決結果不予通過。在場委員96人，贊成者30人，反對者66人，少數不通過；並採記名表決方式，表決結果名單附後(16)。 ,NotPassed,http://lci.ly.gov.tw/LyLCEW/html/agendarec1/02/09/04/09/LCEWC03_090409.htm,"106/11/17, 106/11/21"
